,date,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,people_vaccinated,people_fully_vaccinated,new_vaccinations
9625,2020-08-02,18318.0,423.0,221.0,13.0,4364382.0,57158.0,,,
9626,2020-08-03,18730.0,412.0,232.0,11.0,4429911.0,65529.0,,,
9627,2020-08-04,19445.0,715.0,247.0,15.0,4481617.0,51706.0,,,
9628,2020-08-05,19890.0,445.0,255.0,8.0,4552081.0,70464.0,,,
9629,2020-08-06,20272.0,382.0,266.0,11.0,4632089.0,80008.0,,,
9630,2020-08-07,20698.0,426.0,278.0,12.0,4724026.0,91937.0,,,
9631,2020-08-08,21084.0,386.0,295.0,17.0,4764223.0,40197.0,,,
9632,2020-08-09,21397.0,313.0,313.0,18.0,4857414.0,93191.0,,,
9633,2020-08-10,21713.0,316.0,331.0,18.0,4918546.0,61132.0,,,
9634,2020-08-11,22127.0,414.0,352.0,21.0,4980172.0,61626.0,,,
9635,2020-08-12,22358.0,231.0,361.0,9.0,5041344.0,61172.0,,,
9636,2020-08-13,22742.0,384.0,375.0,14.0,5109785.0,68441.0,,,
9637,2020-08-14,23035.0,293.0,379.0,4.0,5180414.0,70629.0,,,
9638,2020-08-15,23287.0,252.0,396.0,17.0,5243784.0,63370.0,,,
9639,2020-08-16,23558.0,271.0,421.0,25.0,5297558.0,53774.0,,,
9640,2020-08-17,23773.0,215.0,438.0,17.0,5336097.0,38539.0,,,
9641,2020-08-18,23989.0,216.0,450.0,12.0,5380613.0,44516.0,,,
9642,2020-08-19,24236.0,247.0,463.0,13.0,5440495.0,59882.0,,,
9643,2020-08-20,24407.0,171.0,472.0,9.0,5508831.0,68336.0,,,
9644,2020-08-21,24602.0,195.0,485.0,13.0,5579980.0,71149.0,,,
9645,2020-08-22,24811.0,209.0,502.0,17.0,5647677.0,67697.0,,,
9646,2020-08-23,24915.0,104.0,517.0,15.0,5706587.0,58910.0,,,
9647,2020-08-24,25053.0,138.0,525.0,8.0,5758034.0,51447.0,,,
9648,2020-08-25,25204.0,151.0,549.0,24.0,5814709.0,56675.0,,,
9649,2020-08-26,25322.0,118.0,572.0,23.0,5886412.0,71703.0,,,
9650,2020-08-27,25448.0,126.0,583.0,11.0,5972680.0,86268.0,,,
9651,2020-08-28,25547.0,99.0,600.0,17.0,6052236.0,79556.0,,,
9652,2020-08-29,25670.0,123.0,611.0,11.0,6119791.0,67555.0,,,
9653,2020-08-30,25746.0,76.0,652.0,41.0,6168229.0,48438.0,,,
9654,2020-08-31,25819.0,73.0,657.0,5.0,6214453.0,46224.0,,,
9655,2020-09-01,25923.0,104.0,663.0,6.0,6255832.0,41379.0,,,
9656,2020-09-02,26049.0,126.0,678.0,15.0,6319795.0,63963.0,,,
9657,2020-09-03,26136.0,87.0,737.0,59.0,6455989.0,136194.0,,,
9658,2020-09-04,26207.0,71.0,748.0,11.0,6526950.0,70961.0,,,
9659,2020-09-05,26278.0,71.0,753.0,5.0,6590788.0,63838.0,,,
9660,2020-09-06,26321.0,43.0,762.0,9.0,6657348.0,66560.0,,,
9661,2020-09-07,26373.0,52.0,770.0,8.0,6693434.0,36086.0,,,
9662,2020-09-08,26465.0,92.0,781.0,11.0,6730397.0,36963.0,,,
9663,2020-09-09,26524.0,59.0,788.0,7.0,6789333.0,58936.0,,,
9664,2020-09-10,26564.0,40.0,797.0,9.0,6849431.0,60098.0,,,
9665,2020-09-11,26607.0,43.0,803.0,6.0,6928153.0,78722.0,,,
9666,2020-09-12,26651.0,44.0,810.0,7.0,6976155.0,48002.0,,,
9667,2020-09-13,26692.0,41.0,816.0,6.0,7016090.0,39935.0,,,
9668,2020-09-14,26739.0,47.0,816.0,0.0,7047036.0,30946.0,,,
